County,Office,Candidate,Party,District,Votes
Boone,Township Board Member,MATTHEW "MATT" SCHALLER,Republican,Center,847
Clay,Township Board Member,Matthew C Weber,Republican,HARRISON,222
Clinton,Township Board Member,Matthew Johnson,Republican,SUGAR CREEK,65
Daviess,Township Board Member,Matthew S. Morris,Republican,BOGARD,56
Adams,Township Board Member,MELVIN BURKHART,Republican,BLUE CREEK TWP,71
Cass,Township Board Member,Melvin Price,Republican,Bethlehem,129
Adams,Township Board Member,MICAH B BORNE,Republican,PREBLE TWP,85
Blackford,Township Board Member,Michael A. Wolfe,Republican,LICKING,894
Clinton,Township Board Member,Michael E Sexton,Republican,FOREST,50
Adams,Township Board Member,MICHAEL G LIECHTY,Republican,HARTFORD TWP,103
Clinton,Township Board Member,Michael J Gochenour,Republican,ROSS,237
Allen,Township Board Member,Michael J Messmann,Republican,PERRY,2295
Elkhart,Township Board Member,MICHAEL LEE,Republican,WASHINGTON,496
Bartholomew,Township Board Member,Michael R. Bell,Republican,WAYNE,310
Elkhart,Township Board Member,MICHAEL RINK,Republican,CLINTON,136
Allen,Township Board Member,Michael Royal,Republican,SPRINGFIELD,42
Bartholomew,Township Board Member,Michael Shireman,Republican,COLUMBUS,3502
Adams,Township Board Member,MICHAEL STIMPSON,Republican,WASHINGTON TWP,557
Adams,Township Board Member,MICHAEL SWENEY,Republican,ROOT TWP,700
Clay,Township Board Member,Michele D Neese,Republican,CASS,27
Clay,Township Board Member,Michelle Harden-Price,Republican,BRAZIL,433
Adams,Township Board Member,MIKE LIPSCOMB,Republican,FRENCH TWP,78
Crawford,Township Board Member,MIKE LUTZ,Republican,OHIO,49
Clinton,Township Board Member,Mike Strange,Republican,JOHNSON,49
Elkhart,Township Board Member,MIKE TARALA,Republican,BENTON,165
Allen,Township Board Member,Nadean Kruckeberg,Republican,CEDAR CREEK,828
Dearborn,Township Board Member,Nancy Pickens,Republican,MANCHESTER TOWNSHIP,347
Daviess,Township Board Member,Nancy Singleton,Republican,WASHINGTON,1852
Adams,Township Board Member,NANCY WALKER,Republican,MONROE TWP,344
Cass,Township Board Member,Nathan McClain,Republican,Clay,296
Clinton,Township Board Member,Neal J Clark,Republican,JACKSON,185
Allen,Township Board Member,Nicholas Albert Metel,Republican,ST JOE,575
Boone,Township Board Member,NICKOLAS W FREEMAN,Republican,Center,340
Allen,Township Board Member,Norbert F Sarrazine,Republican,JEFFERSON,176
Carroll,Township Board Member,Norman Anderson,Republican,MADISON,60
Dubois,Township Board Member,PAMELA J WEISHEIT-HART,Republican,BOONE TWP,67
Boone,Township Board Member,PAT MARTIN,Republican,Sugar Creek,125
Clay,Township Board Member,Patricia A Foxx,Republican,VAN BUREN,242
Crawford,Township Board Member,PATRICIA L BEASLEY,Republican,JENNINGS,113
Clinton,Township Board Member,Patricia McQuinn,Republican,MICHIGAN,242
Crawford,Township Board Member,PATRICIA R SHELTON,Republican,BOONE,18
Carroll,Township Board Member,Patrick H. O'Donnell,Republican,WASHINGTON,79
Elkhart,Township Board Member,PAUL E GEYER,Republican,BAUGO,474
Daviess,Township Board Member,Paul E. Shafer,Republican,MADISON,330
Elkhart,Township Board Member,PAUL H MAURER,Republican,CONCORD,1108
Clinton,Township Board Member,Paul L Dorsey,Republican,UNION,140
Delaware,Township Board Member,PAUL M CAMPBELL,Republican,NILES,141
Boone,Township Board Member,PENNY S BOGAN,Republican,Center,1711
Clinton,Township Board Member,Phil Ramsey,Republican,PERRY,173
DeKalb,Township Board Member,Philip R Brechbill,Republican,RICHLAND,142
Clinton,Township Board Member,Phillip D Carter,Republican,WARREN,88
Crawford,Township Board Member,PHYLIS A GOLDMAN,Republican,JENNINGS,119
Delaware,Township Board Member,R VAN LASATER,Republican,DELAWARE,182
Clay,Township Board Member,Ralph (Pete) Taylor,Republican,VAN BUREN,279
Dubois,Township Board Member,RANDY J BOEHM,Republican,CASS TWP,143
Dearborn,Township Board Member,Randy K Bentle,Republican,MILLER TOWNSHIPS,765
DeKalb,Township Board Member,Randy Provines,Republican,STAFFORD,45
Boone,Township Board Member,RICHARD "MIKE" HANCOCK,Republican,Worth,219
Allen,Township Board Member,Richard Kaylor,Republican,ADAMS,971
Elkhart,Township Board Member,RICHARD L SNIDER,Republican,JACKSON,518
DeKalb,Township Board Member,Rick A Fuller,Republican,CONCORD,130
Elkhart,Township Board Member,RICK E KAUFFMAN,Republican,JEFFERSON,707
Clay,Township Board Member,Rick James,Republican,JACKSON,343
Elkhart,Township Board Member,RICK VANDEGRIFT,Republican,OLIVE,259
Cass,Township Board Member,Ricky J. Bernhardt,Republican,Eel,922
Clark,Township Board Member,ROB CAUDILL,Republican,CHARLESTOWN,359
Allen,Township Board Member,Robert (Bob) Kurtz,Republican,SCIPIO,44
Dearborn,Township Board Member,Robert (Bob) Starks,Republican,MILLER TOWNSHIPS,701
Boone,Township Board Member,ROBERT BOONE,Republican,Marion,122
Bartholomew,Township Board Member,Robert H. Fear,Republican,HARRISON,415
Clay,Township Board Member,Robert J Gambill,Republican,POSEY,336
Clinton,Township Board Member,ROBERT M MOORE,Republican,JACKSON,173
Elkhart,Township Board Member,ROBERT WELDY,Republican,LOCKE,140
Clay,Township Board Member,Roberta Buell,Republican,WASHINGTON,93
Delaware,Township Board Member,ROBIN E CARTER,Republican,MONROE,249
Clinton,Township Board Member,Roger A McClain,Republican,KIRKLIN,199
Allen,Township Board Member,Roger Jones,Republican,EEL RIVER,380
Allen,Township Board Member,Roger L Gump,Republican,PERRY,2226
Bartholomew,Township Board Member,Roger L. Fromer,Republican,CLAY,190
Clark,Township Board Member,RONALD F REIMER,Republican,CARR,151
Bartholomew,Township Board Member,Ronald H. Hoevener,Republican,SANDCREEK,302
Bartholomew,Township Board Member,Ronald W. Speer,Republican,ROCKCREEK,169
Clay,Township Board Member,Rustin Dean Sinders,Republican,HARRISON,241
Cass,Township Board Member,Ruth Baker,Republican,Harrison,184
Allen,Township Board Member,Ryan Day,Republican,WASHINGTON,1174
Cass,Township Board Member,Sally R. Bechdol,Republican,Bethlehem,132
Clark,Township Board Member,SAMUEL W JONES II,Republican,CARR,151
Brown,Township Board Member,Sandra D. Pool,Republican,JACKSON,476
Benton,Township Board Member,SANDY TABERT,Republican,OAK GROVE,113
Boone,Township Board Member,SARA FAIRFIELD,Republican,Sugar Creek,110
DeKalb,Township Board Member,Sara Yarian,Republican,FAIRFIELD,128
Clark,Township Board Member,SCOTT  SANDEFUR,Republican,UTICA,250
Carroll,Township Board Member,Scott D. Sisson,Republican,MONROE,311
Dearborn,Township Board Member,Scott Fortner,Republican,CLAY TOWNSHIPS,296
Cass,Township Board Member,Scott Sailors,Republican,Washington,155
Allen,Township Board Member,Scott Schroeder,Republican,MARION,285
Benton,Township Board Member,SHARON K GARING,Republican,YORK,15
Allen,Township Board Member,Sharon K Rorick,Republican,MADISON,119
Bartholomew,Township Board Member,Sharon Voelz,Republican,HARRISON,488
Delaware,Township Board Member,SHARYN DIANE BLACK,Republican,LIBERTY,294
Blackford,Township Board Member,Shawn Gearheart,Republican,HARRISON,232
Clark,Township Board Member,SHAWN L GRANT ,Republican,JEFFERSONVILLE,1416
Delaware,Township Board Member,SHERI CHAFIN,Republican,HARRISON,240
Carroll,Township Board Member,Shirley Goyer,Republican,TIPPECANOE,214
Cass,Township Board Member,Shirley M. Bishop,Republican,Eel,973
Cass,Township Board Member,Spenser Forgey,Republican,Deer Creek,95
Decatur,Township Board Member,STANLEY A SCHOETTMER,Republican,CLINTON,84
Decatur,Township Board Member,STEVE FORTNER,Republican,JACKSON,123
Clay,Township Board Member,Steve Garlits,Republican,BRAZIL,342
Allen,Township Board Member,Steve Ottenweller,Republican,JEFFERSON,178
Elkhart,Township Board Member,STEVE SHOWALTER,Republican,BENTON,261
Daviess,Township Board Member,Steven L. Hart,Republican,BARR,511
Clay,Township Board Member,Steven L. Stoelting,Republican,SUGAR RIDGE,109
Boone,Township Board Member,STEVEN R SCHENCK,Republican,Sugar Creek,228
Allen,Township Board Member,Steven W Dillman,Republican,LAKE,149
Bartholomew,Township Board Member,Sue Anne Lee,Republican,JACKSON,90
Dearborn,Township Board Member,Sue Grace ,Republican,CLAY TOWNSHIPS,250
Daviess,Township Board Member,Sue Killion,Republican,VEALE,286
Cass,Township Board Member,Susan VonTobel,Republican,Boone,260
Boone,Township Board Member,TAMARA K LAWSON,Republican,Sugar Creek,201
Allen,Township Board Member,Tanya Spangler,Republican,JACKSON,34
Elkhart,Township Board Member,TARA L LENGACHER,Republican,OLIVE,281
Benton,Township Board Member,TASIA WILLEFORD,Republican,UNION,20
Cass,Township Board Member,Ted Speicher,Republican,Noble,231
Delaware,Township Board Member,TERESA A HENSLEY,Republican,SALEM,259
Daviess,Township Board Member,Terry Eaton,Republican,BOGARD,69
Allen,Township Board Member,Theresa Ley,Republican,SPRINGFIELD,65
Dearborn,Township Board Member,Thomas H. DeWees ,Republican,LAWRENCEBURG TOWNSHIPS,756
Cass,Township Board Member,Thomas K. Weatherwax,Republican,Clay,340
Elkhart,Township Board Member,THOMAS R STROUP,Republican,CLINTON,205
Elkhart,Township Board Member,TIM CUNNINGHAM,Republican,OSOLO,1267
Brown,Township Board Member,Tim Cunningham,Republican,WASHINGTON,645
Elkhart,Township Board Member,TIM STUTSMAN,Republican,HARRISON,213
Clinton,Township Board Member,Timothy A Wyrick,Republican,JOHNSON,52
Carroll,Township Board Member,Tina Albaugh,Republican,MONROE,282
Brown,Township Board Member,Tina McCormack,Republican,HAMBLEN,350
DeKalb,Township Board Member,Todd Bishop,Republican,UNION,1141
Decatur,Township Board Member,TOM CARROLL,Republican,FUGIT,249
Cass,Township Board Member,Tom Lane,Republican,Clinton,87
Bartholomew,Township Board Member,Tom R. Finke,Republican,FLATROCK,183
Clinton,Township Board Member,Travis Kramer,Republican,JOHNSON,50
Adams,Township Board Member,TRISHA P MOSER,Republican,MONROE TWP,346
DeKalb,Township Board Member,Troy A Stahly,Republican,UNION,963
Daviess,Township Board Member,Troy Wininger,Republican,VAN BUREN,58
Daviess,Township Board Member,Valerie Williams,Republican,HARRISON,128
Elkhart,Township Board Member,VERN MILLER,Republican,OSOLO,1018
Crawford,Township Board Member,VIRGINIA A BELL,Republican,BOONE,21
Cass,Township Board Member,W. Edward (Ed) Smith,Republican,Jackson,221
Elkhart,Township Board Member,WAYNE D KLOTZ,Republican,LOCKE,166
Carroll,Township Board Member,Wayne Remaly,Republican,CLAY,88
Benton,Township Board Member,WENDY A BROST,Republican,GRANT,122
Allen,Township Board Member,William (Bill) Browne,Republican,ABOITE,1820
Daviess,Township Board Member,William C. Corbin,Republican,REEVE,122
Clinton,Township Board Member,William G Fultz,Republican,WASHINGTON,119
Cass,Township Board Member,William Haselby,Republican,Boone,242
Boone,Township Board Member,WILLIAM JEFF HOPPER,Republican,Jackson,293
Bartholomew,Township Board Member,William L. Erfmeier,Republican,CLIFTY,112
Clark,Township Board Member,WILLIAM R DRAPER Jr.,Republican,WASHINGTON,51
Clinton,Township Board Member,Zachary J Light,Republican,CENTER,1057
DeKalb,Township Board Member,Zachary M Lightner,Republican,UNION,972
Dubois,Town Clerk-Treasurer,BRITTANY L SCHEPERS,Democratic,BIRDSEYE,53
Dubois,Town Clerk-Treasurer,KELLY G WISEMAN,Democratic,BIRDSEYE,21
Delaware,Town Clerk-Treasurer,LAURA A JAROMIN,Democratic,YORKTOWN,597
Benton,Town Clerk-Treasurer,CHRISTINE M BROST,Republican,Ambia,11
Benton,Town Clerk-Treasurer,DONNA E MUSENBROCK,Republican,Boswell,92
Bartholomew,Town Clerk-Treasurer,Judy L. Nichols,Republican,ELIZABETHTOWN,34
Delaware,Town Clerk-Treasurer,LANCE TURNER,Republican,YORKTOWN,898
Dearborn,Town Clerk-Treasurer,Rita Cutter Stevens,Republican,CLAY 1,120
Benton,Town Clerk-Treasurer,RUSSELL E HOAKS,Republican,Oxford,86
Allen,Town Clerk-Treasurer,Ryan Schwab,Republican,HUNTERTOWN,606
Benton,Town Clerk-Treasurer,TREEVA SARLES,Republican,OTTERBEIN,56
Delaware,Town Council Member,BETH JOHNSON,Democratic,YORKTOWN,572
Bartholomew,Town Council Member,Carroll D. Thompson,Democratic,Cf In Town,7
Bartholomew,Town Council Member,Chelsea A. Warriner  ,Democratic,HOPE,41
Dearborn,Town Council Member,Christina (Tina) Fortner ,Democratic,CLAY 1,25
Dubois,Town Council Member,CLYDE HUFF,Democratic,BIRDSEYE,35
Bartholomew,Town Council Member,Danny James,Democratic,Cf In Town,6
Bartholomew,Town Council Member,Ed Stone,Democratic,Cf In Town,10
Bartholomew,Town Council Member,Jerry Bragg,Democratic,HOPE,32
Dubois,Town Council Member,LISA A HUFF,Democratic,BIRDSEYE,41
Dubois,Town Council Member,MARY A CUMMINGS,Democratic,BIRDSEYE,54
Delaware,Town Council Member,RICHARD E YENCER,Democratic,YORKTOWN,481
Bartholomew,Town Council Member,Rick Mullins,Democratic,El In Town,8
Bartholomew,Town Council Member,Ron Hoffman,Democratic,TOWN OF EDINBURGH,2
Dubois,Town Council Member,ROY L PARTENHEIMER,Democratic,BIRDSEYE,52
Bartholomew,Town Council Member,Shirley J. Nugent,Democratic,El In Town,12
Elkhart,Town Council Member,WHITNEY PIERLE,Democratic,BRISTOL,49
Adams,Town Council Member,AGNES Ann SCHOCH,Republican,GENEVA 2,161
Elkhart,Town Council Member,ALEX COOK,Republican,WAKARUSA,181
Benton,Town Council Member,AMY J CADE,Republican,Ambia,11
Benton,Town Council Member,AMY R BROWN,Republican,OTTERBEIN,46
Elkhart,Town Council Member,ANNETTE L BROWN,Republican,WAKARUSA,189
Bartholomew,Town Council Member,Bonnie "BJ" Everroad,Republican,Cf In Town,24
Allen,Town Council Member,Bradley A Hite,Republican,HUNTERTOWN,323
Allen,Town Council Member,Brandon Seifert,Republican,HUNTERTOWN,443
Dubois,Town Council Member,BRET D ECKERT,Republican,BIRDSEYE,15
Dearborn,Town Council Member,Casey Finnegan,Republican,CLAY 1,116
Elkhart,Town Council Member,CATHY BURKE,Republican,BRISTOL,131
Bartholomew,Town Council Member,Charlie Bob Moore,Republican,Cf In Town,16
Allen,Town Council Member,Christopher (Chris) Adams,Republican,LEO-CEDARVILLE,199
Benton,Town Council Member,CHRYSTAL A GREEN,Republican,Fowler,93
Allen,Town Council Member,Claude Schrock,Republican,GRABILL,87
Bartholomew,Town Council Member,Clyde Compton,Republican,HOPE,98
Delaware,Town Council Member,DANIEL FLANAGAN,Republican,YORKTOWN,711
Benton,Town Council Member,DAVID G FREEMAN,Republican,Oxford,68
Allen,Town Council Member,Dirk A Schmidt,Republican,LEO-CEDARVILLE,137
Allen,Town Council Member,Gary Grant,Republican,HUNTERTOWN,380
Allen,Town Council Member,Gregory V Peck,Republican,LEO-CEDARVILLE,193
Benton,Town Council Member,JACKEY APACHE,Republican,OTTERBEIN,59
Elkhart,Town Council Member,JAMES E TEALL,Republican,BRISTOL,80
Benton,Town Council Member,JASON M FISHER,Republican,Fowler,147
Adams,Town Council Member,JIM TIMMONS,Republican,GENEVA 3,168
Allen,Town Council Member,John C (Big John) Widmann,Republican,HUNTERTOWN,283
Benton,Town Council Member,JUSTIN W BRUMMETT,Republican,Oxford,86
Benton,Town Council Member,LAURA S LEE,Republican,Fowler,118
Benton,Town Council Member,LINDA K BROUILLETTE,Republican,Fowler,190
Benton,Town Council Member,LLOYD M SHUEE,Republican,Boswell,65
Delaware,Town Council Member,LON FOX,Republican,YORKTOWN,700
Bartholomew,Town Council Member,Lou K.,Republican,HOPE,102
Bartholomew,Town Council Member,Marshall Ryan Piercefield,Republican,TOWN OF EDINBURGH,13
Dearborn,Town Council Member,Mary Lou Powers,Republican,CLAY 1,119
Benton,Town Council Member,MICHAEL C SANDERS,Republican,Fowler,133
Allen,Town Council Member,Michael J Aker ,Republican,HUNTERTOWN,387
Allen,Town Council Member,Michael Stamets,Republican,HUNTERTOWN,345
Benton,Town Council Member,NANCY C VAN WYCK,Republican,Boswell,48
Allen,Town Council Member,Patricia M Freck,Republican,HUNTERTOWN,378
Benton,Town Council Member,PHILLIP J BENNER,Republican,Fowler,95
Dubois,Town Council Member,PRISCILLA D ATKINS ,Republican,BIRDSEYE,15
Allen,Town Council Member,R Paul Steffens,Republican,LEO-CEDARVILLE,132
Elkhart,Town Council Member,RAYMOND DEAN RENTFROW JR,Republican,BRISTOL,117
Delaware,Town Council Member,RICH LEE,Republican,YORKTOWN,898
Allen,Town Council Member,Richard (Rich) Thoma,Republican,LEO-CEDARVILLE,95
Benton,Town Council Member,RICHARD D HADLEY,Republican,OTTERBEIN,50
Delaware,Town Council Member,ROBERT (BOB) RATCHFORD,Republican,YORKTOWN,868
Bartholomew,Town Council Member,Robert Tertocha,Republican,El In Town,21
Allen,Town Council Member,Scott A Connally,Republican,LEO-CEDARVILLE,151
Bartholomew,Town Council Member,Shannon Henson,Republican,El In Town,17
DeKalb,Town Council Member,Steve Blum,Republican,TOWN OF HAMILTON,33
Benton,Town Council Member,TINA M COFFMAN,Republican,Oxford,81
Benton,Town Council Member,TOM C COLLINS,Republican,Fowler,85
Dearborn,Town Council Member,Tom Wafford ,Republican,CLAY 1,114
Allen,Town Council Member,Tony Ramey,Republican,HUNTERTOWN,316
Bartholomew,Town Council Member,William (Bill) Jones,Republican,TOWN OF EDINBURGH,11
Clark,Convention Delegate,AARON FAIRBANKS,Democratic,Clark,0
Clark,Convention Delegate,ALBERT J FRAZIER Jr.,Democratic,Clark,0
Clark,Convention Delegate,AMANDA (AMY) DOYLE,Democratic,Clark,0
Dearborn,Convention Delegate,Amanda Vinup Noell,Democratic,Dearborn,425
Dearborn,Convention Delegate,Ann (Shelly) Snyder,Democratic,Dearborn,448
Clark,Convention Delegate,ANTIA C FIELDS,Democratic,Clark,0
Clark,Convention Delegate,BENITA G PATE,Democratic,Clark,0
Clark,Convention Delegate,BILL HARBISON,Democratic,Clark,0
Boone,Convention Delegate,BILL SPITZ,Democratic,"EAGLE 01,EAGLE 02,EAGLE 03,EAGLE 04,EAGLE 05,EAGLE 06,EAGLE 07,EAGLE 08,EAGLE 09,EAGLE 10,EAGLE 11,EAGLE 12,EAGLE 13,EAGLE 14,EAGLE 15,EAGLE 16,EAGLE 17,EAGLE 18,EAGLE 19,EAGLE 20,UNION 1,UNION 2,WORTH 2",295
Clark,Convention Delegate,BRAD L BURDEN,Democratic,Clark,0
Clark,Convention Delegate,BRANDY BREWER,Democratic,Clark,0
Boone,Convention Delegate,BRIAN J FARKAS,Democratic,"Center,Clinton,Harrison,Jackson,Jefferson,Marion,Sugar Creek,Washington",235
Boone,Convention Delegate,BRIAN S JONES,Democratic,"EAGLE 01,EAGLE 02,EAGLE 03,EAGLE 04,EAGLE 05,EAGLE 06,EAGLE 07,EAGLE 08,EAGLE 09,EAGLE 10,EAGLE 11,EAGLE 12,EAGLE 13,EAGLE 14,EAGLE 15,EAGLE 16,EAGLE 17,EAGLE 18,EAGLE 19,EAGLE 20,UNION 1,UNION 2,WORTH 2",279
Clark,Convention Delegate,BRONSON ZELL,Democratic,Clark,0
Clark,Convention Delegate,CATHY TEGART,Democratic,Clark,0
Dearborn,Convention Delegate,Christine Craig,Democratic,Dearborn,551
Clark,Convention Delegate,CORRIE  BARKMAN,Democratic,Clark,0
Clark,Convention Delegate,DALE  POPP,Democratic,Clark,0
Boone,Convention Delegate,DAN RIBOLZI,Democratic,"EAGLE 01,EAGLE 02,EAGLE 03,EAGLE 04,EAGLE 05,EAGLE 06,EAGLE 07,EAGLE 08,EAGLE 09,EAGLE 10,EAGLE 11,EAGLE 12,EAGLE 13,EAGLE 14,EAGLE 15,EAGLE 16,EAGLE 17,EAGLE 18,EAGLE 19,EAGLE 20,UNION 1,UNION 2,WORTH 2",389
Boone,Convention Delegate,DANIEL FOWLER,Democratic,"EAGLE 01,EAGLE 02,EAGLE 03,EAGLE 04,EAGLE 05,EAGLE 06,EAGLE 07,EAGLE 08,EAGLE 09,EAGLE 10,EAGLE 11,EAGLE 12,EAGLE 13,EAGLE 14,EAGLE 15,EAGLE 16,EAGLE 17,EAGLE 18,EAGLE 19,EAGLE 20,UNION 1,UNION 2,WORTH 2",347
Clinton,Convention Delegate,Dave Riggs,Democratic,Clinton,0
Boone,Convention Delegate,DAVID ANDERSON,Democratic,"EAGLE 01,EAGLE 02,EAGLE 03,EAGLE 04,EAGLE 05,EAGLE 06,EAGLE 07,EAGLE 08,EAGLE 09,EAGLE 10,EAGLE 11,EAGLE 12,EAGLE 13,EAGLE 14,EAGLE 15,EAGLE 16,EAGLE 17,EAGLE 18,EAGLE 19,EAGLE 20,UNION 1,UNION 2,WORTH 2",400
Dearborn,Convention Delegate,David Stargardt,Democratic,Dearborn,217
Crawford,Convention Delegate,DAVID W JONES,Democratic,Crawford,0
Dearborn,Convention Delegate,Dawn Eberhard ,Democratic,Dearborn,393
DeKalb,Convention Delegate,Debbie Odier,Democratic,DeKalb,0
Clark,Convention Delegate,DEDRICK BLAND,Democratic,Clark,0
Clark,Convention Delegate,DUSTIN T WHITE,Democratic,Clark,0
Clark,Convention Delegate,EDWARD  FLAUGH,Democratic,Clark,0
Clay,Convention Delegate,Edward Burt,Democratic,Clay,0
Boone,Convention Delegate,Emily E Tong,Democratic,"Center,Clinton,Harrison,Jackson,Jefferson,Marion,Sugar Creek,Washington",280
Boone,Convention Delegate,ERICKA BOATWRIGHT PICKELL,Democratic,"EAGLE 01,EAGLE 02,EAGLE 03,EAGLE 04,EAGLE 05,EAGLE 06,EAGLE 07,EAGLE 08,EAGLE 09,EAGLE 10,EAGLE 11,EAGLE 12,EAGLE 13,EAGLE 14,EAGLE 15,EAGLE 16,EAGLE 17,EAGLE 18,EAGLE 19,EAGLE 20,UNION 1,UNION 2,WORTH 2",668
Clay,Convention Delegate,Evelyn Brown,Democratic,Clay,0
Clark,Convention Delegate,FARRAH ALEXANDER,Democratic,Clark,0
Clark,Convention Delegate,FAY ALLEN,Democratic,Clark,0
Clay,Convention Delegate,Glen Brown,Democratic,Clay,0
Clark,Convention Delegate,HEIDI CADE SELLERS,Democratic,Clark,0
Brown,Convention Delegate,Herbert Brown,Democratic,Brown,460
Boone,Convention Delegate,JACQUELINE GRIMM,Democratic,"EAGLE 01,EAGLE 02,EAGLE 03,EAGLE 04,EAGLE 05,EAGLE 06,EAGLE 07,EAGLE 08,EAGLE 09,EAGLE 10,EAGLE 11,EAGLE 12,EAGLE 13,EAGLE 14,EAGLE 15,EAGLE 16,EAGLE 17,EAGLE 18,EAGLE 19,EAGLE 20,UNION 1,UNION 2,WORTH 2",618
Clark,Convention Delegate,JAIME HUNT,Democratic,Clark,0
Brown,Convention Delegate,James Lowell Oliver,Democratic,Brown,817
Clark,Convention Delegate,JAMES R MCCLURE Jr.,Democratic,Clark,0
DeKalb,Convention Delegate,James Redmond,Democratic,DeKalb,0
Dearborn,Convention Delegate,Jane L Pope,Democratic,Dearborn,459
Clark,Convention Delegate,JANET M FLAUGH,Democratic,Clark,0
Clark,Convention Delegate,JANNE  NEWLAND,Democratic,Clark,0
Clark,Convention Delegate,JASON JOE SHEMANSKI,Democratic,Clark,0
Boone,Convention Delegate,JENNIFER MINARIK,Democratic,"EAGLE 01,EAGLE 02,EAGLE 03,EAGLE 04,EAGLE 05,EAGLE 06,EAGLE 07,EAGLE 08,EAGLE 09,EAGLE 10,EAGLE 11,EAGLE 12,EAGLE 13,EAGLE 14,EAGLE 15,EAGLE 16,EAGLE 17,EAGLE 18,EAGLE 19,EAGLE 20,UNION 1,UNION 2,WORTH 2",608
Clark,Convention Delegate,JEREMEY R MASSIE,Democratic,Clark,0
Dearborn,Convention Delegate,Jerome (Jake) Hoog ,Democratic,Dearborn,384
Clark,Convention Delegate,JOHN  PERKINS,Democratic,Clark,0
Dearborn,Convention Delegate,John A Craig,Democratic,Dearborn,377
Dearborn,Convention Delegate,John Johnson,Democratic,Dearborn,317
Clinton,Convention Delegate,John L Bonecutter,Democratic,Clinton,0
Clark,Convention Delegate,JOHN L GRANNAN,Democratic,Clark,0
Clinton,Convention Delegate,John T Meyer,Democratic,Clinton,0
Brown,Convention Delegate,Kevin G Fleming,Democratic,Brown,516
Clark,Convention Delegate,LARRY  JORDAN Jr.,Democratic,Clark,0
Brown,Convention Delegate,Larry (Levi) E Voils III,Democratic,Brown,512
Clark,Convention Delegate,LAURA HARBISON,Democratic,Clark,0
Clay,Convention Delegate,LaVonne Dodson,Democratic,Clay,0
DeKalb,Convention Delegate,Leon Hicks,Democratic,DeKalb,0
Brown,Convention Delegate,Linda Welty,Democratic,Brown,846
Boone,Convention Delegate,LYNN M JENKINS,Democratic,"EAGLE 01,EAGLE 02,EAGLE 03,EAGLE 04,EAGLE 05,EAGLE 06,EAGLE 07,EAGLE 08,EAGLE 09,EAGLE 10,EAGLE 11,EAGLE 12,EAGLE 13,EAGLE 14,EAGLE 15,EAGLE 16,EAGLE 17,EAGLE 18,EAGLE 19,EAGLE 20,UNION 1,UNION 2,WORTH 2",618
Brown,Convention Delegate,M K Watkins,Democratic,Brown,596
Clark,Convention Delegate,MARY  BRISCOE,Democratic,Clark,0
Dearborn,Convention Delegate,Matt Gaustad,Democratic,Dearborn,335
DeKalb,Convention Delegate,Maygan (Upchurch) Leco,Democratic,DeKalb,0
Boone,Convention Delegate,MICHAEL J BERG,Democratic,"EAGLE 01,EAGLE 02,EAGLE 03,EAGLE 04,EAGLE 05,EAGLE 06,EAGLE 07,EAGLE 08,EAGLE 09,EAGLE 10,EAGLE 11,EAGLE 12,EAGLE 13,EAGLE 14,EAGLE 15,EAGLE 16,EAGLE 17,EAGLE 18,EAGLE 19,EAGLE 20,UNION 1,UNION 2,WORTH 2",331
Boone,Convention Delegate,MICHELLE THOMAS,Democratic,"Center,Clinton,Harrison,Jackson,Jefferson,Marion,Sugar Creek,Washington",361
Clark,Convention Delegate,MICKEY K WEBER,Democratic,Clark,0
Brown,Convention Delegate,Nancy K. Brown,Democratic,Brown,728
Crawford,Convention Delegate,NICHOLAS A SILER,Democratic,Crawford,0
Dearborn,Convention Delegate,Nick Barhorst,Democratic,Dearborn,354
Dearborn,Convention Delegate,Nicole Littleton ,Democratic,Dearborn,342
Clark,Convention Delegate,OPAL C NEIN,Democratic,Clark,0
Clark,Convention Delegate,PAMELA  CLARK,Democratic,Clark,0
Clay,Convention Delegate,Prentice J Nicoson,Democratic,Clay,0
Dearborn,Convention Delegate,Rebecca Barhorst ,Democratic,Dearborn,466
DeKalb,Convention Delegate,Rietha Redmond,Democratic,DeKalb,0
Clay,Convention Delegate,Robert Dodson,Democratic,Clay,0
Boone,Convention Delegate,ROBERT G PEDERSEN,Democratic,"EAGLE 01,EAGLE 02,EAGLE 03,EAGLE 04,EAGLE 05,EAGLE 06,EAGLE 07,EAGLE 08,EAGLE 09,EAGLE 10,EAGLE 11,EAGLE 12,EAGLE 13,EAGLE 14,EAGLE 15,EAGLE 16,EAGLE 17,EAGLE 18,EAGLE 19,EAGLE 20,UNION 1,UNION 2,WORTH 2",202
Dearborn,Convention Delegate,Robin Harrison,Democratic,Dearborn,363
Clark,Convention Delegate,RONALD L FIELDS,Democratic,Clark,0
Dearborn,Convention Delegate,Rudy M. Howard Jr,Democratic,Dearborn,286
Clark,Convention Delegate,SARAH  STIVERS,Democratic,Clark,0
Boone,Convention Delegate,STEVEN A WORNHOFF,Democratic,"Center,Clinton,Harrison,Jackson,Jefferson,Marion,Sugar Creek,Washington",241
Clark,Convention Delegate,TERESA BOTTORFF-PERKINS,Democratic,Clark,0
Brown,Convention Delegate,Teri Bleuel,Democratic,Brown,717
Clark,Convention Delegate,TOBY  DEATON,Democratic,Clark,0
Carroll,Convention Delegate,Tom Hedde,Democratic,Carroll,0
